5.50012	-3.05621	
5.50037	-3.03593	
5.50063	-3.01564	
5.50089	-3.04945	
5.50115	-3.0472	
5.50141	-3.04494	
5.50167	-3.04607	
5.50193	-3.0472	
5.50219	-3.04832	
5.50245	-3.04945	
5.50271	-3.05642	
5.50296	-3.0634	
5.50322	-3.07037	
5.50348	-3.07734	
5.50374	-3.08432	
5.504	-3.09129	
5.50426	-3.09827	
5.50452	-3.10524	
5.50478	-3.09305	
5.50504	-3.08087	
5.5053	-3.06868	
5.50556	-3.05649	
5.50581	-3.07136	
5.50607	-3.08622	
5.50633	-3.10108	
5.50659	-3.11595	
5.50685	-3.13514	
5.50711	-3.15434	
5.50737	-3.17353	
5.50763	-3.19273	
5.50789	-3.14881	
5.50815	-3.10489	
5.5084	-3.06097	
5.50866	-3.01705	
5.50892	-3.03737	
5.50918	-3.05769	
5.50944	-3.07801	
5.5097	-3.09834	
5.50996	-3.07921	
5.51022	-3.06009	
5.51048	-3.09281	
5.51074	-3.21569	
5.51099	-3.37922	
5.51125	-3.45258	
5.51151	-3.40197	
5.51177	-3.35136	
5.51203	-3.3402	
5.51229	-3.32903	
5.51255	-3.31787	
5.51281	-3.3067	
5.51307	-3.37049	
5.51333	-3.43427	
5.51359	-3.49805	
5.51384	-3.56184	
5.5141	-3.54447	
5.51436	-3.52711	
5.51462	-3.50975	
5.51488	-3.49238	
5.51514	-3.43283	
5.5154	-3.37327	
5.51566	-3.31371	
5.51592	-3.25415	
5.51618	-3.19459	
5.51643	-3.13504	
5.51669	-3.07548	
5.51695	-3.01592	
5.51721	-3.05047	
5.51747	-3.08502	
5.51773	-3.11957	
5.51799	-3.15413	
5.51825	-3.14359	
5.51851	-3.13306	
5.51877	-3.12253	
5.51903	-3.112	
5.51928	-3.14937	
5.51954	-3.18674	
5.5198	-3.22411	
5.52006	-3.26148	
5.52032	-3.2718	
5.52058	-3.28212	
5.52084	-3.29244	
5.5211	-3.30276	
5.52136	-3.24996	
5.52162	-3.19717	
5.52187	-3.14437	
5.52213	-3.09157	
5.52239	-3.11993	
5.52265	-3.14828	
5.52291	-3.17663	
5.52317	-3.20498	
5.52343	-3.15913	
5.52369	-3.11327	
5.52395	-3.06741	
5.52421	-3.02156	
5.52447	-3.05685	
5.52472	-3.09214	
5.52498	-3.12743	
5.52524	-3.16272	
5.5255	-3.10954	
5.52576	-3.05635	
5.52602	-3.00317	
5.52628	-2.94999	
5.52654	-2.83932	
5.5268	-2.72866	
5.52706	-2.63152	
5.52731	-2.69668	
5.52757	-2.82256	
5.52783	-2.89434	
5.52809	-2.8985	
5.52835	-2.90265	
5.52861	-2.90906	
5.52887	-2.91547	
5.52913	-2.86778	
5.52939	-2.8201	
5.52965	-2.7803	
5.5299	-2.7405	
5.53016	-2.8089	
5.53042	-2.87729	
5.53068	-2.93893	
5.53094	-3.00056	
5.5312	-3.0081	
5.53146	-3.01564	
5.53172	-2.99046	
5.53198	-2.96527	
5.53224	-2.94009	
5.5325	-2.91491	
5.53275	-2.94721	
5.53301	-2.9795	
5.53327	-2.9036	
5.53353	-2.8277	
5.53379	-2.76758	
5.53405	-2.70746	
5.53431	-2.64734	
5.53457	-2.58722	
5.53483	-2.49554	
5.53509	-2.40386	
5.53534	-2.30542	
5.5356	-2.20698	
5.53586	-1.97273	
5.53612	-1.63028	
5.53638	-1.06016	
5.53664	-0.273656	
5.5369	0.814903	
5.53716	2.11986	
5.53742	3.18137	
5.53768	3.59369	
5.53794	3.34838	
5.53819	2.59815	
5.53845	1.73972	
5.53871	1.24195	
5.53897	1.28968	
5.53923	1.84232	
5.53949	2.76915	
5.53975	3.69597	
5.54001	4.06036	
5.54027	3.63131	
5.54053	2.68381	
5.54078	1.37565	
5.54104	0.121589	
5.5413	-0.771813	
5.54156	-1.3271	
5.54182	-1.66599	
5.54208	-1.85273	
5.54234	-2.03947	
5.5426	-2.10449	
5.54286	-2.1695	
5.54312	-2.25255	
5.54337	-2.3356	
5.54363	-2.41865	
5.54389	-2.5017	
5.54415	-2.54002	
5.54441	-2.57834	
5.54467	-2.61666	
5.54493	-2.65498	
5.54519	-2.6933	
5.54545	-2.73162	
5.54571	-2.76994	
5.54597	-2.80826	
5.54622	-2.80713	
5.54648	-2.80601	
5.54674	-2.80488	
5.547	-2.80375	
5.54726	-2.80263	
5.54752	-2.8015	
5.54778	-2.80037	
5.54804	-2.79924	
5.5483	-2.80801	
5.54856	-2.81678	
5.54881	-2.82555	
5.54907	-2.83432	
5.54933	-2.84309	
5.54959	-2.85186	
5.54985	-2.86063	
5.55011	-2.8694	
5.55037	-2.87648	
5.55063	-2.88356	
5.55089	-2.89064	
5.55115	-2.89772	
5.55141	-2.9048	
5.55166	-2.91188	
5.55192	-2.91896	
5.55218	-2.92604	
5.55244	-2.94699	
5.5527	-2.96795	
5.55296	-2.98891	
5.55322	-3.00986	
5.55348	-3.00377	
5.55374	-2.99768	
5.554	-2.99158	
5.55425	-2.98549	
5.55451	-2.96418	
5.55477	-2.94287	
5.55503	-2.92157	
5.55529	-2.90026	
5.55555	-2.906	
5.55581	-2.91174	
5.55607	-2.91748	
5.55633	-2.92322	
5.55659	-2.91491	
5.55685	-2.9066	
5.5571	-2.89828	
5.55736	-2.88997	
5.55762	-2.90871	
5.55788	-2.92745	
5.55814	-2.94618	
5.5584	-2.96492	
5.55866	-2.92505	
5.55892	-2.88518	
5.55918	-2.84531	
5.55944	-2.80544	
5.55969	-2.81066	
5.55995	-2.81587	
5.56021	-2.82108	
5.56047	-2.82629	
5.56073	-2.87969	
5.56099	-2.93308	
5.56125	-2.98648	
5.56151	-3.03987	
5.56177	-2.97605	
5.56203	-2.91223	
5.56228	-2.84841	
5.56254	-2.78459	
5.5628	-2.81488	
5.56306	-2.84517	
5.56332	-2.87546	
5.56358	-2.90575	
5.56384	-2.90899	
5.5641	-2.91223	
5.56436	-2.91547	
5.56462	-2.91871	
5.56488	-2.91656	
5.56513	-2.91442	
5.56539	-2.91227	
5.56565	-2.91012	
5.56591	-2.97559	
5.56617	-3.04107	
5.56643	-2.99835	
5.56669	-2.95562	
5.56695	-2.86613	
5.56721	-2.77663	
5.56747	-2.79533	
5.56772	-2.81404	
5.56798	-2.84626	
5.56824	-2.87849	
5.5685	-2.91072	
5.56876	-2.94294	
5.56902	-2.91579	
5.56928	-2.88863	
5.56954	-2.86148	
5.5698	-2.83432	
5.57006	-2.80942	
5.57032	-2.78452	
5.57057	-2.86782	
5.57083	-2.95111	
5.57109	-2.94312	
5.57135	-2.93513	
5.57161	-2.92713	
5.57187	-2.91914	
5.57213	-2.9179	
5.57239	-2.91667	
5.57265	-2.91544	
5.57291	-2.9142	
5.57316	-2.89307	
5.57342	-2.87194	
5.57368	-2.85081	
5.57394	-2.82967	
5.5742	-2.80854	
5.57446	-2.78741	
5.57472	-2.76628	
5.57498	-2.74515	
5.57524	-2.71162	
5.5755	-2.67809	
5.57576	-2.64456	
5.57601	-2.61103	
5.57627	-2.5775	
5.57653	-2.54397	
5.57679	-2.51044	
5.57705	-2.47691	
5.57731	-2.43978	
5.57757	-2.40266	
5.57783	-2.36554	
5.57809	-2.32842	
5.57835	-2.34089	
5.5786	-2.35335	
5.57886	-2.25762	
5.57912	-2.16189	
5.57938	-2.0008	
5.57964	-1.8397	
5.5799	-1.54561	
5.58016	-1.14332	
5.58042	-0.531399	
5.58068	0.296916	
5.58094	1.53323	
5.58119	2.98593	
5.58145	4.10538	
5.58171	4.57564	
5.58197	4.32459	
5.58223	3.56861	
5.58249	2.72248	
5.58275	2.237	
5.58301	2.34435	
5.58327	2.95662	
5.58353	4.01296	
5.58379	4.96109	
5.58404	5.31639	
5.5843	4.87825	
5.58456	3.76613	
5.58482	2.43762	
5.58508	1.24435	
5.58534	0.411735	
5.5856	-0.182505	
5.58586	-0.56035	
5.58612	-0.784916	
5.58638	-1.00948	
5.58663	-1.1822	
5.58689	-1.35492	
5.58715	-1.41945	
5.58741	-1.48397	
5.58767	-1.553	
5.58793	-1.62204	
5.58819	-1.69107	
5.58845	-1.7601	
5.58871	-1.84942	
5.58897	-1.93874	
5.58923	-2.02806	
5.58948	-2.11738	
5.58974	-2.13601	
5.59	-2.15464	
5.59026	-2.17327	
5.59052	-2.1919	
5.59078	-2.12262	
5.59104	-2.05335	
5.5913	-2.09226	
5.59156	-2.13118	
5.59182	-2.16447	
5.59207	-2.19775	
5.59233	-2.23103	
5.59259	-2.26432	
5.59285	-2.24125	
5.59311	-2.21818	
5.59337	-2.19511	
5.59363	-2.17204	
5.59389	-2.18813	
5.59415	-2.20423	
5.59441	-2.22033	
5.59467	-2.23642	
5.59492	-2.23223	
5.59518	-2.22804	
5.59544	-2.11565	
5.5957	-2.00326	
5.59596	-1.96357	
5.59622	-1.92387	
5.59648	-1.88418	
5.59674	-1.84449	
5.597	-1.79803	
5.59726	-1.75158	
5.59751	-1.70512	
5.59777	-1.65866	
5.59803	-1.59488	
5.59829	-1.5311	
5.59855	-1.46731	
5.59881	-1.40353	
5.59907	-1.42089	
5.59933	-1.43826	
5.59959	-1.45562	
5.59985	-1.47298	
5.6001	-1.48415	
5.60036	-1.49531	
5.60062	-1.50648	
5.60088	-1.51764	
5.60114	-1.52881	
5.6014	-1.53997	
5.60166	-1.55114	
5.60192	-1.5623	
5.60218	-1.62728	
5.60244	-1.69227	
5.6027	-1.75725	
5.60295	-1.82223	
5.60321	-1.88721	
5.60347	-1.95219	
5.60373	-2.01717	
5.60399	-2.08216	
5.60425	-2.11389	
5.60451	-2.14562	
5.60477	-2.17736	
5.60503	-2.20909	
5.60529	-2.24082	
5.60554	-2.27256	
5.6058	-2.30429	
5.60606	-2.33603	
5.60632	-2.33916	
5.60658	-2.34229	
5.60684	-2.34543	
5.6071	-2.34856	
5.60736	-2.37875	
5.60762	-2.40893	
5.60788	-2.43912	
5.60814	-2.4693	
5.60839	-2.5023	
5.60865	-2.5353	
5.60891	-2.5683	
5.60917	-2.60131	
5.60943	-2.57119	
5.60969	-2.54108	
5.60995	-2.51096	
5.61021	-2.48085	
5.61047	-2.52921	
5.61073	-2.57757	
5.61098	-2.62592	
5.61124	-2.67428	
5.6115	-2.67756	
5.61176	-2.68083	
5.61202	-2.68411	
5.61228	-2.68738	
5.61254	-2.67432	
5.6128	-2.66125	
5.61306	-2.64818	
5.61332	-2.63512	
5.61357	-2.62205	
5.61383	-2.60898	
5.61409	-2.59592	
5.61435	-2.58285	
5.61461	-2.54837	
5.61487	-2.51389	
5.61513	-2.47941	
5.61539	-2.44493	
5.61565	-2.4375	
5.61591	-2.43006	
5.61617	-2.42263	
5.61642	-2.4152	
5.61668	-2.49173	
5.61694	-2.56827	
5.6172	-2.70566	
5.61746	-2.73486	
5.61772	-2.68967	
5.61798	-2.64449	
5.61824	-2.59254	
5.6185	-2.54059	
5.61876	-2.52667	
5.61901	-2.51276	
5.61927	-2.50561	
5.61953	-2.49846	
5.61979	-2.40115	
5.62005	-2.41203	
5.62031	-2.51759	
5.62057	-2.73134	
5.62083	-2.96651	
5.62109	-3.20167	
5.62135	-3.28807	
5.62161	-3.26627	
5.62186	-3.19262	
5.62212	-3.11898	
5.62238	-3.04533	
5.62264	-2.97168	
5.6229	-2.83447	
5.62316	-2.80544	
5.62342	-2.87109	
5.62368	-3.04494	
5.62394	-3.27965	
5.6242	-3.51436	
5.62445	-3.49661	
5.62471	-3.29853	
5.62497	-3.06213	
5.62523	-2.82573	
5.62549	-2.58933	
5.62575	-2.35293	
5.62601	-2.1819	
5.62627	-2.1912	
5.62653	-2.30419	
5.62679	-2.41717	
5.62705	-2.56468	
5.6273	-2.53185	
5.62756	-2.30743	
5.62782	-1.9748	
5.62808	-1.7053	
5.62834	-1.54399	
5.6286	-1.47059	
5.62886	-1.50539	
5.62912	-1.5199	
5.62938	-1.53441	
5.62964	-1.55568	
5.62989	-1.57695	
5.63015	-1.51257	
5.63041	-1.44819	
5.63067	-1.3838	
5.63093	-1.31942	
5.63119	-1.28966	
5.63145	-1.2599	
5.63171	-1.16251	
5.63197	-1.17333	
5.63223	-1.21119	
5.63248	-1.14085	
5.63274	-1.13814	
5.633	-1.13543	
5.63326	-1.08989	
5.63352	-1.04435	
5.63378	-0.99881	
5.63404	-0.953269	
5.6343	-0.970844	
5.63456	-0.98842	
5.63482	-1.00599	
5.63508	-1.02357	
5.63533	-1.03199	
5.63559	-1.04041	
5.63585	-1.04882	
5.63611	-1.05724	
5.63637	-0.948444	
5.63663	-0.839648	
5.63689	-0.730852	
5.63715	-0.622056	
5.63741	-0.63949	
5.63767	-0.656924	
5.63792	-0.667596	
5.63818	-0.678268	
5.63844	-0.722752	
5.6387	-0.659038	
5.63896	-0.656185	
5.63922	-0.653332	
5.63948	-0.551192	
5.63974	-0.449054	
5.64	-0.346914	
5.64026	-0.244775	
5.64052	-0.313948	
5.64077	-0.383121	
5.64103	-0.445531	
5.64129	-0.507942	
5.64155	-0.508365	
5.64181	-0.40059	
5.64207	-0.353676	
5.64233	-0.306763	
5.64259	-0.334234	
5.64285	-0.361707	
5.64311	-0.389178	
5.64336	-0.416651	
5.64362	-0.488359	
5.64388	-0.560068	
5.64414	-0.692638	
5.6444	-0.71701	
5.64466	-0.648965	
5.64492	-0.580918	
5.64518	-0.50611	
5.64544	-0.431302	
5.6457	-0.448913	
5.64596	-0.466522	
5.64621	-0.484133	
5.64647	-0.501743	
5.64673	-0.492304	
5.64699	-0.482865	
5.64725	-0.473426	
5.64751	-0.463986	
5.64777	-0.493502	
5.64803	-0.523016	
5.64829	-0.552531	
5.64855	-0.582046	
5.6488	-0.584511	
5.64906	-0.586977	
5.64932	-0.589442	
5.64958	-0.591908	
5.64984	-0.561688	
5.6501	-0.531469	
5.65036	-0.50125	
5.65062	-0.471031	
5.65088	-0.539992	
5.65114	-0.608954	
5.65139	-0.677916	
5.65165	-0.746878	
5.65191	-0.711727	
5.65217	-0.676578	
5.65243	-0.641427	
5.65269	-0.606277	
5.65295	-0.48998	
5.65321	-0.373681	
5.65347	-0.264146	
5.65373	-0.154611	
5.65399	-0.180321	
5.65424	-0.314229	
5.6545	-0.387277	
5.65476	-0.460324	
5.65502	-0.477018	
5.65528	-0.493712	
5.65554	-0.510407	
5.6558	-0.527102	
5.65606	-0.378295	
5.65632	-0.229489	
5.65658	-0.0806828	
5.65683	0.0681238	
5.65709	0.0816841	
5.65735	0.0952435	
5.65761	0.108804	
5.65787	0.122363	
5.65813	0.139304	
5.65839	0.156245	
5.65865	0.173186	
5.65891	0.190127	
5.65917	0.389651	
5.65943	0.589175	
5.65968	0.849561	
5.65994	1.00175	
5.6602	1.09913	
5.66046	1.19652	
5.66072	1.21952	
5.66098	1.35071	
5.66124	1.58109	
5.6615	1.70327	
5.66176	1.55721	
5.66202	1.41115	
5.66227	1.5446	
5.66253	2.07477	
5.66279	2.72892	
5.66305	3.13061	
5.66331	3.18292	
5.66357	3.05489	
5.66383	2.89756	
5.66409	2.74023	
5.66435	2.55071	
5.66461	2.25299	
5.66486	2.05671	
5.66512	2.25715	
5.66538	2.85882	
5.66564	3.64082	
5.6659	4.32814	
5.66616	4.69088	
5.66642	4.58589	
5.66668	4.1563	
5.66694	3.58922	
5.6672	3.02213	
5.66746	2.73681	
5.66771	2.84822	
5.66797	3.43524	
5.66823	4.34685	
5.66849	5.28466	
5.66875	5.89789	
5.66901	6.07381	
5.66927	5.92515	
5.66953	5.53754	
5.66979	5.25814	
5.67005	5.38448	
5.6703	6.0518	
5.67056	7.28828	
5.67082	9.06575	
5.67108	10.974	
5.67134	12.2691	
5.6716	12.4912	
5.67186	11.8838	
5.67212	11.0781	
5.67238	10.5969	
5.67264	10.464	
5.6729	10.7277	
5.67315	11.4378	
5.67341	12.6168	
5.67367	14.2736	
5.67393	16.1107	
5.67419	17.5421	
5.67445	17.9276	
5.67471	17.3303	
5.67497	16.4084	
5.67523	15.6894	
5.67549	15.4392	
5.67574	15.6083	
5.676	16.1741	
5.67626	17.2088	
5.67652	18.6402	
5.67678	20.3046	
5.67704	21.7165	
5.6773	22.6371	
5.67756	23.1609	
5.67782	23.7388	
5.67808	24.6414	
5.67834	25.9541	
5.67859	27.5915	
5.67885	29.7304	
5.67911	32.5546	
5.67937	35.9017	
5.67963	39.357	
5.67989	42.4561	
5.68015	45.1586	
5.68041	48.0052	
5.68067	51.6093	
5.68093	56.3936	
5.68118	62.5844	
5.68144	70.2719	
5.6817	79.6545	
5.68196	91.413	
5.68222	106.381	
5.68248	125.682	
5.68274	151.222	
5.683	186.491	
5.68326	236.511	
5.68352	305.69	
5.68377	391.785	
5.68403	478.082	
5.68429	535.13	
5.68455	543.652	
5.68481	516.288	
5.68507	483.607	
5.68533	468.417	
5.68559	482.811	
5.68585	535.975	
5.68611	640.294	
5.68637	809.784	
5.68662	1045.27	
5.68688	1303.65	
5.68714	1483	
5.6874	1484.14	
5.68766	1323.47	
5.68792	1113.92	
5.68818	940.161	
5.68844	830.419	
5.6887	789.715	
5.68896	820.891	
5.68921	930.201	
5.68947	1117.67	
5.68973	1346.99	
5.68999	1520.73	
5.69025	1525.52	
5.69051	1353.19	
5.69077	1109.71	
5.69103	888.123	
5.69129	721.197	
5.69155	610.498	
5.69181	548.487	
5.69206	527.41	
5.69232	540.335	
5.69258	574.286	
5.69284	603.075	
5.6931	594.464	
5.69336	536.62	
5.69362	450.826	
5.69388	365.874	
5.69414	295.529	
5.6944	241.435	
5.69465	200.651	
5.69491	169.712	
5.69517	145.734	
5.69543	126.862	
5.69569	111.922	
5.69595	99.9705	
5.69621	90.2913	
5.69647	82.5235	
5.69673	76.2345	
5.69699	70.8313	
5.69725	65.897	
5.6975	61.1409	
5.69776	56.3849	
5.69802	51.9286	
5.69828	47.8691	
5.69854	44.2423	
5.6988	41.0123	
5.69906	38.2691	
5.69932	36.067	
5.69958	34.3167	
5.69984	32.819	
5.70009	31.2739	
5.70035	29.6206	
5.70061	27.8727	
5.70087	26.1247	
5.70113	24.645	
5.70139	23.4177	
5.70165	22.4863	
5.70191	21.8795	
5.70217	21.7506	
5.70243	22.0184	
5.70268	22.3628	
5.70294	22.1662	
5.7032	20.9418	
5.70346	19.0321	
5.70372	17.1495	
5.70398	15.6635	
5.70424	14.6239	
5.7045	13.9811	
5.70476	13.8386	
5.70502	14.2371	
5.70528	15.1315	
5.70553	16.1341	
5.70579	16.6519	
5.70605	16.1237	
5.70631	14.8448	
5.70657	13.4578	
5.70683	12.1362	
5.70709	10.8145	
5.70735	9.63037	
5.70761	8.69869	
5.70787	8.31249	
5.70812	8.46729	
5.70838	8.98499	
5.70864	9.5027	
5.7089	9.66651	
5.70916	9.28933	
5.70942	8.50867	
5.70968	7.40342	
5.70994	6.19997	
5.7102	5.17685	
5.71046	4.4107	
5.71072	3.82488	
5.71097	3.47123	
5.71123	3.29791	
5.71149	3.27111	
5.71175	3.2443	
5.71201	3.2051	
5.71227	2.91344	
5.71253	2.24084	
5.71279	1.31577	
5.71305	0.480872	
5.71331	-0.0294371	
5.71356	-0.25122	
5.71382	-0.220543	
5.71408	0.110741	
5.71434	0.694485	
5.7146	1.36388	
5.71486	1.92509	
5.71512	2.11211	
5.71538	1.83027	
5.71564	1.33655	
5.7159	1.02316	
5.71616	1.22258	
5.71641	1.89085	
5.71667	2.69212	
5.71693	3.49338	
5.71719	4.08727	
5.71745	4.50083	
5.71771	4.90086	
5.71797	5.3009	
5.71823	5.71263	
5.71849	6.01616	
5.71875	6.22276	
5.719	6.24903	
5.71926	6.09273	
5.71952	5.82822	
5.71978	5.55921	
5.72004	5.39839	
5.7203	5.42466	
5.72056	5.55914	
5.72082	5.82434	
5.72108	6.19775	
5.72134	6.57567	
5.72159	6.84539	
5.72185	7.08805	
5.72211	7.51105	
5.72237	8.09233	
5.72263	8.78181	
5.72289	9.43071	
5.72315	9.89928	
5.72341	10.2574	
5.72367	10.868	
5.72393	12.0196	
5.72419	13.7842	
5.72444	15.9355	
5.7247	17.9786	
5.72496	19.4604	
5.72522	20.2569	
5.72548	20.6004	
5.72574	20.9439	
5.726	21.8441	
5.72626	23.646	
5.72652	26.5063	
5.72678	30.3404	
5.72703	34.6208	
5.72729	38.4324	
5.72755	41.1169	
5.72781	42.4669	
5.72807	43.0416	
5.72833	43.9408	
5.72859	45.9998	
5.72885	49.5375	
5.72911	54.6576	
5.72937	61.5449	
5.72963	70.1678	
5.72988	80.4859	
5.73014	93.1482	
5.7304	109.597	
5.73066	132.84	
5.73092	167.875	
5.73118	222.612	
5.73144	309.916	
5.7317	448.154	
5.73196	652.5	
5.73222	906.689	
5.73247	1136.82	
5.73273	1253.16	
5.73299	1227.8	
5.73325	1085.34	
5.73351	904.555	
5.73377	779.203	
5.73403	749.75	
5.73429	826.262	
5.73455	994.057	
5.73481	1188.15	
5.73506	1303.15	
5.73532	1279.92	
5.73558	1122.85	
5.73584	885.12	
5.7361	657.235	
5.73636	484.693	
5.73662	364.41	
5.73688	283.109	
5.73714	228.388	
5.7374	190.208	
5.73766	161.873	
5.73791	139.603	
5.73817	121.479	
5.73843	106.534	
5.73869	94.2943	
5.73895	84.2549	
5.73921	75.9106	
5.73947	68.9007	
5.73973	63.1532	
5.73999	58.5462	
5.74025	54.7687	
5.7405	51.246	
5.74076	47.5429	
5.74102	43.664	
5.74128	39.7851	
5.74154	36.2826	
5.7418	33.3933	
5.74206	31.2636	
5.74232	29.8913	
5.74258	29.1456	
5.74284	28.5081	
5.7431	27.4818	
5.74335	25.7702	
5.74361	23.5221	
5.74387	21.0938	
5.74413	18.8412	
5.74439	16.8411	
5.74465	15.1385	
5.74491	13.7606	
5.74517	12.7743	
5.74543	12.1125	
5.74569	11.6852	
5.74594	11.2579	
5.7462	10.7382	
5.74646	10.2185	
5.74672	9.59061	
5.74698	8.9627	
5.74724	8.32225	
5.7475	7.6818	
5.74776	7.22168	
5.74802	6.76156	
5.74828	6.37583	
5.74854	5.99009	
5.74879	5.66297	
5.74905	5.44403	
5.74931	5.39134	
5.74957	5.51898	
5.74983	5.72552	
5.75009	5.93205	
5.75035	6.05067	
5.75061	6.0611	
